is_canceled,deposit_type,lead_time,country
1,No Deposit,246,PRT
1,No Deposit,151,rare
1,No Deposit,67,rare
1,No Deposit,196,rare
1,No Deposit,151,rare
1,No Deposit,151,rare
1,No Deposit,127,FRA
1,No Deposit,255,rare
1,No Deposit,106,PRT
1,No Deposit,187,CHE
1,No Deposit,112,FRA
1,No Deposit,146,rare
1,No Deposit,73,GBR
1,No Deposit,52,rare
1,No Deposit,204,rare
1,No Deposit,145,rare
1,No Deposit,78,GBR
1,No Deposit,168,GBR
1,No Deposit,171,DEU
1,No Deposit,127,USA
1,No Deposit,52,rare
1,No Deposit,102,PRT
1,No Deposit,84,rare
1,No Deposit,126,FRA
1,No Deposit,22,rare
1,No Deposit,17,PRT
1,No Deposit,183,DEU
1,No Deposit,150,FRA
1,No Deposit,150,FRA
1,No Deposit,9,PRT
1,No Deposit,11,PRT
1,No Deposit,79,rare
1,No Deposit,103,rare
1,No Deposit,10,rare
1,No Deposit,16,rare
1,No Deposit,20,rare
1,No Deposit,61,rare
1,No Deposit,74,rare
1,No Deposit,13,DEU
1,Non Refund,132,PRT
1,No Deposit,14,GBR
1,No Deposit,84,GBR
1,No Deposit,121,BEL
1,No Deposit,22,GBR
1,Non Refund,0,PRT
1,No Deposit,84,GBR
1,No Deposit,123,PRT
1,Non Refund,184,PRT
1,No Deposit,130,PRT
1,Non Refund,228,PRT
1,No Deposit,90,rare
1,No Deposit,83,DEU
1,No Deposit,67,PRT
1,Non Refund,59,PRT
1,No Deposit,18,PRT
1,No Deposit,0,PRT
1,No Deposit,12,rare
1,No Deposit,37,GBR
1,No Deposit,105,GBR
1,No Deposit,61,PRT
1,No Deposit,180,CHE
1,No Deposit,20,PRT
1,No Deposit,37,ESP
1,No Deposit,150,GBR
1,No Deposit,24,rare
1,No Deposit,24,PRT
1,No Deposit,19,PRT
1,No Deposit,82,NOR
1,No Deposit,113,IRL
1,No Deposit,139,rare
1,No Deposit,220,DEU
1,No Deposit,25,PRT
1,Non Refund,35,PRT
1,No Deposit,130,GBR
1,Non Refund,408,PRT
1,Non Refund,230,PRT
1,Non Refund,186,PRT
1,No Deposit,17,PRT
1,Non Refund,40,PRT
1,No Deposit,97,FRA
1,No Deposit,236,FRA
1,No Deposit,105,PRT
1,No Deposit,91,rare
1,No Deposit,63,PRT
1,No Deposit,126,FRA
1,No Deposit,122,CHE
1,No Deposit,18,PRT
1,No Deposit,63,PRT
1,No Deposit,50,PRT
1,No Deposit,74,FRA
1,No Deposit,87,USA
1,No Deposit,140,BEL
1,No Deposit,70,FRA
1,No Deposit,26,rare
1,No Deposit,1,rare
1,No Deposit,25,USA
1,Non Refund,55,PRT
1,No Deposit,0,ESP
1,No Deposit,16,rare
1,No Deposit,80,USA
1,Non Refund,62,PRT
1,No Deposit,11,rare
1,No Deposit,292,PRT
1,No Deposit,292,PRT
1,No Deposit,409,PRT
1,No Deposit,40,rare
1,No Deposit,409,PRT
1,No Deposit,176,BEL
1,No Deposit,87,GBR
1,No Deposit,82,rare
1,No Deposit,192,DEU
1,No Deposit,106,PRT
1,No Deposit,124,DEU
1,No Deposit,298,rare
1,No Deposit,134,GBR
1,No Deposit,3,PRT
1,No Deposit,151,GBR
1,Non Refund,174,PRT
1,No Deposit,27,FRA
1,Non Refund,185,PRT
1,No Deposit,72,rare
1,No Deposit,74,GBR
1,No Deposit,124,PRT
1,No Deposit,106,ESP
1,No Deposit,106,ESP
1,No Deposit,112,rare
1,No Deposit,31,DEU
1,No Deposit,31,USA
1,Non Refund,174,PRT
1,Non Refund,209,PRT
1,No Deposit,144,IRL
1,No Deposit,186,ROU
1,No Deposit,225,FRA
1,No Deposit,227,FRA
1,No Deposit,136,GBR
1,No Deposit,149,IRL
1,No Deposit,144,IRL
1,No Deposit,16,rare
1,No Deposit,19,rare
1,No Deposit,23,rare
1,No Deposit,71,rare
1,No Deposit,21,CHE
1,No Deposit,207,rare
1,No Deposit,141,DEU
1,No Deposit,20,PRT
1,No Deposit,213,rare
1,No Deposit,41,rare
1,No Deposit,133,FRA
1,No Deposit,114,rare
1,No Deposit,151,IRL
1,No Deposit,114,rare
1,No Deposit,170,ARG
1,No Deposit,24,rare
1,No Deposit,16,USA
1,No Deposit,1,PRT
1,No Deposit,28,rare
1,No Deposit,145,FRA
1,No Deposit,181,DEU
1,Non Refund,189,PRT
1,No Deposit,118,rare
1,Non Refund,288,PRT
1,No Deposit,175,ESP
1,No Deposit,130,BEL
1,No Deposit,108,PRT
1,No Deposit,175,ESP
1,No Deposit,171,DEU
1,No Deposit,212,PRT
1,No Deposit,212,PRT
1,Non Refund,246,PRT
1,Non Refund,129,PRT
1,No Deposit,18,rare
1,No Deposit,137,PRT
1,No Deposit,107,CHE
1,No Deposit,30,rare
1,No Deposit,166,FRA
1,No Deposit,80,FRA
1,No Deposit,111,BEL
1,No Deposit,151,DEU
1,No Deposit,80,FRA
1,No Deposit,86,rare
1,No Deposit,111,BEL
1,No Deposit,113,GBR
1,No Deposit,167,rare
1,No Deposit,239,DEU
1,No Deposit,20,BEL
1,No Deposit,42,DEU
1,No Deposit,271,PRT
1,No Deposit,43,PRT
1,No Deposit,88,PRT
1,No Deposit,0,PRT
1,No Deposit,52,CHE
1,No Deposit,39,rare
1,No Deposit,99,PRT
1,No Deposit,170,rare
1,Non Refund,348,PRT
1,No Deposit,270,rare
1,No Deposit,75,DEU
1,No Deposit,434,PRT
1,No Deposit,302,rare
1,No Deposit,93,PRT
1,No Deposit,270,rare
1,No Deposit,270,rare
1,No Deposit,29,PRT
1,No Deposit,115,PRT
1,No Deposit,109,FRA
1,No Deposit,87,rare
1,No Deposit,58,DEU
1,No Deposit,28,BEL
1,No Deposit,187,FRA
1,No Deposit,111,FRA
1,No Deposit,227,CHE
1,No Deposit,292,rare
1,No Deposit,43,USA
1,No Deposit,235,PRT
1,No Deposit,302,GBR
1,No Deposit,54,PRT
1,No Deposit,36,ARG
1,No Deposit,0,PRT
1,No Deposit,13,PRT
1,No Deposit,65,FRA
1,No Deposit,22,PRT
1,No Deposit,98,POL
1,No Deposit,151,GBR
1,No Deposit,90,rare
1,No Deposit,0,PRT
1,No Deposit,33,rare
1,Non Refund,173,PRT
1,No Deposit,352,PRT
1,Non Refund,230,PRT
1,No Deposit,352,PRT
1,No Deposit,41,rare
1,No Deposit,87,rare
1,No Deposit,315,rare
1,No Deposit,25,FRA
1,No Deposit,274,rare
1,No Deposit,31,DEU
1,No Deposit,12,rare
1,No Deposit,17,PRT
1,No Deposit,62,rare
1,No Deposit,13,ESP
1,No Deposit,164,DEU
1,No Deposit,31,PRT
1,No Deposit,18,IRL
1,No Deposit,111,PRT
1,No Deposit,46,PRT
1,No Deposit,247,GBR
1,No Deposit,35,GBR
1,No Deposit,74,GBR
1,No Deposit,53,GBR
1,No Deposit,32,GBR
1,No Deposit,40,rare
1,No Deposit,33,rare
1,No Deposit,37,rare
1,No Deposit,265,GBR
1,No Deposit,20,BEL
1,No Deposit,7,rare
1,No Deposit,79,ESP
1,No Deposit,24,rare
1,No Deposit,99,rare
1,No Deposit,238,rare
1,No Deposit,76,POL
1,No Deposit,65,rare
1,No Deposit,33,POL
1,No Deposit,40,USA
1,No Deposit,34,USA
1,No Deposit,148,DEU
1,No Deposit,238,FRA
1,No Deposit,238,FRA
1,No Deposit,83,DEU
1,No Deposit,154,BEL
1,Non Refund,437,PRT
1,Non Refund,437,PRT
1,No Deposit,12,PRT
1,No Deposit,27,FRA
1,No Deposit,12,ESP
1,No Deposit,37,PRT
1,No Deposit,27,BEL
1,No Deposit,17,rare
1,No Deposit,0,PRT
1,No Deposit,342,PRT
1,No Deposit,224,FRA
1,No Deposit,83,CHE
1,No Deposit,67,FRA
1,No Deposit,161,PRT
1,No Deposit,48,GBR
1,No Deposit,95,GBR
1,No Deposit,224,FRA
1,No Deposit,46,POL
1,No Deposit,34,rare
1,No Deposit,28,PRT
1,No Deposit,3,PRT
1,No Deposit,3,PRT
1,No Deposit,307,rare
1,No Deposit,33,PRT
1,No Deposit,15,PRT
1,Non Refund,23,ESP
1,No Deposit,45,rare
1,Non Refund,134,PRT
1,No Deposit,35,GBR
1,No Deposit,40,PRT
1,Non Refund,168,PRT
1,No Deposit,126,PRT
1,No Deposit,31,rare
1,No Deposit,39,rare
1,No Deposit,95,PRT
1,No Deposit,115,GBR
1,No Deposit,38,rare
1,No Deposit,39,rare
1,No Deposit,79,PRT
1,No Deposit,240,GBR
1,No Deposit,191,GBR
1,No Deposit,240,GBR
1,No Deposit,34,rare
1,No Deposit,231,GBR
1,No Deposit,96,FRA
1,No Deposit,15,PRT
1,No Deposit,1,PRT
1,Non Refund,183,PRT
1,No Deposit,38,USA
1,Non Refund,181,PRT
1,No Deposit,43,FRA
1,Non Refund,195,PRT
1,No Deposit,37,OMN
1,No Deposit,120,PRT
1,No Deposit,158,rare
1,No Deposit,141,GBR
1,Non Refund,169,PRT
1,No Deposit,42,ESP
1,Non Refund,192,PRT
1,No Deposit,130,GBR
1,No Deposit,218,GBR
1,No Deposit,324,DEU
1,No Deposit,130,GBR
1,No Deposit,122,FRA
1,No Deposit,94,ESP
1,No Deposit,148,IRL
1,No Deposit,158,rare
1,Non Refund,192,PRT
1,No Deposit,38,PRT
1,No Deposit,41,FRA
1,No Deposit,130,GBR
1,No Deposit,41,rare
1,No Deposit,29,BEL
1,No Deposit,110,IRL
1,No Deposit,37,FRA
1,No Deposit,94,ESP
1,No Deposit,31,USA
1,No Deposit,34,PRT
1,No Deposit,332,FRA
1,No Deposit,133,ARG
1,No Deposit,37,GBR
1,No Deposit,148,rare
1,No Deposit,44,DEU
1,No Deposit,41,rare
1,No Deposit,41,rare
1,No Deposit,96,FRA
1,No Deposit,130,POL
1,No Deposit,39,rare
1,Non Refund,178,PRT
1,No Deposit,112,FRA
1,No Deposit,72,PRT
1,No Deposit,175,PRT
1,No Deposit,38,FRA
1,No Deposit,128,CHE
1,No Deposit,29,ESP
1,No Deposit,42,GBR
1,Non Refund,206,PRT
1,No Deposit,31,FRA
1,No Deposit,87,FRA
1,Non Refund,219,PRT
1,No Deposit,142,GBR
1,No Deposit,66,IRL
1,No Deposit,157,rare
1,No Deposit,74,rare
1,No Deposit,121,rare
1,No Deposit,114,GBR
1,No Deposit,157,rare
1,No Deposit,38,rare
1,No Deposit,48,rare
1,No Deposit,37,DEU
1,No Deposit,206,GBR
1,No Deposit,156,GBR
1,No Deposit,134,GBR
1,No Deposit,124,GBR
1,No Deposit,157,GBR
1,No Deposit,135,FRA
1,No Deposit,159,GBR
1,No Deposit,51,PRT
1,No Deposit,317,DEU
1,No Deposit,101,PRT
1,No Deposit,118,rare
1,No Deposit,30,PRT
1,No Deposit,37,rare
1,No Deposit,33,PRT
1,No Deposit,155,rare
1,No Deposit,69,IRL
1,No Deposit,33,PRT
1,No Deposit,68,GBR
1,No Deposit,145,CHE
1,No Deposit,75,FRA
1,No Deposit,45,FRA
1,No Deposit,84,rare
1,No Deposit,38,rare
1,No Deposit,317,rare
1,No Deposit,68,FRA
1,No Deposit,42,rare
1,No Deposit,101,ESP
1,No Deposit,218,rare
1,No Deposit,285,GBR
1,No Deposit,234,PRT
1,No Deposit,307,rare
1,No Deposit,31,PRT
1,No Deposit,11,PRT
1,Non Refund,18,PRT
1,No Deposit,2,PRT
1,No Deposit,139,GBR
1,No Deposit,25,FRA
1,No Deposit,65,PRT
1,No Deposit,11,DEU
1,No Deposit,91,rare
1,No Deposit,24,PRT
1,No Deposit,17,rare
1,No Deposit,31,FRA
1,No Deposit,18,PRT
1,No Deposit,44,rare
1,No Deposit,40,PRT
1,No Deposit,29,PRT
1,No Deposit,67,FRA
1,No Deposit,31,USA
1,No Deposit,73,DEU
1,No Deposit,40,PRT
1,No Deposit,39,PRT
1,No Deposit,30,GBR
1,No Deposit,37,rare
1,No Deposit,41,DEU
1,No Deposit,40,PRT
1,No Deposit,69,PRT
1,No Deposit,40,PRT
1,No Deposit,309,FRA
1,No Deposit,67,PRT
1,No Deposit,37,rare
1,No Deposit,40,rare
1,No Deposit,167,DEU
1,No Deposit,39,PRT
1,No Deposit,40,PRT
1,No Deposit,22,rare
1,Non Refund,173,PRT
1,Non Refund,253,PRT
1,No Deposit,40,GBR
1,No Deposit,55,PRT
1,No Deposit,27,PRT
1,No Deposit,34,rare
1,Non Refund,139,PRT
1,No Deposit,110,rare
1,No Deposit,20,rare
1,No Deposit,25,GBR
1,No Deposit,139,PRT
1,Non Refund,173,PRT
1,No Deposit,21,ARG
1,No Deposit,24,DEU
1,No Deposit,33,GBR
1,No Deposit,37,PRT
1,No Deposit,28,rare
1,No Deposit,128,FRA
1,No Deposit,25,rare
1,No Deposit,20,PRT
1,No Deposit,128,FRA
1,No Deposit,106,GBR
1,No Deposit,24,rare
1,No Deposit,13,PRT
1,No Deposit,58,PRT
1,No Deposit,27,FRA
1,No Deposit,49,PRT
1,No Deposit,31,rare
1,No Deposit,49,PRT
1,No Deposit,166,FRA
1,No Deposit,258,BEL
1,No Deposit,265,rare
1,No Deposit,36,BEL
1,No Deposit,31,rare
1,No Deposit,36,BEL
1,No Deposit,32,GBR
1,Non Refund,422,PRT
1,No Deposit,22,rare
1,No Deposit,0,PRT
1,No Deposit,28,BEL
1,No Deposit,9,DEU
1,No Deposit,23,DEU
1,No Deposit,8,PRT
1,No Deposit,17,PRT
1,No Deposit,42,rare
1,No Deposit,36,PRT
1,No Deposit,36,PRT
1,No Deposit,120,rare
1,No Deposit,196,DEU
1,No Deposit,50,PRT
1,No Deposit,274,DEU
1,No Deposit,274,DEU
1,No Deposit,156,USA
1,No Deposit,98,PRT
1,No Deposit,423,PRT
1,No Deposit,123,rare
1,No Deposit,164,FRA
1,No Deposit,49,rare
1,No Deposit,134,FRA
1,Non Refund,201,PRT
1,No Deposit,242,GBR
1,Non Refund,272,PRT
1,No Deposit,180,rare
1,No Deposit,242,GBR
1,No Deposit,45,GBR
1,No Deposit,134,USA
1,No Deposit,80,PRT
1,No Deposit,29,rare
1,No Deposit,154,NOR
1,No Deposit,145,PRT
1,No Deposit,154,NOR
1,Non Refund,320,PRT
1,No Deposit,41,PRT
1,No Deposit,28,PRT
1,No Deposit,113,PRT
1,No Deposit,128,rare
1,No Deposit,282,rare
1,No Deposit,131,rare
1,No Deposit,49,rare
1,No Deposit,218,GBR
1,No Deposit,312,rare
1,Non Refund,320,PRT
1,No Deposit,281,GBR
1,No Deposit,30,PRT
1,No Deposit,223,rare
1,No Deposit,131,rare
1,No Deposit,141,PRT
1,No Deposit,150,IRL
1,No Deposit,127,rare
1,No Deposit,318,GBR
1,No Deposit,30,rare
1,No Deposit,95,rare
1,No Deposit,125,IRL
1,No Deposit,45,DEU
1,No Deposit,112,rare
1,No Deposit,164,rare
1,No Deposit,157,DEU
1,No Deposit,130,DEU
1,No Deposit,45,rare
1,No Deposit,164,rare
1,No Deposit,364,PRT
1,No Deposit,364,PRT
1,No Deposit,39,IRL
1,No Deposit,51,PRT
1,No Deposit,50,PRT
1,No Deposit,55,rare
1,No Deposit,91,PRT
1,No Deposit,51,PRT
1,No Deposit,53,GBR
1,No Deposit,125,ESP
1,No Deposit,115,IRL
1,No Deposit,131,rare
1,No Deposit,123,FRA
1,Non Refund,226,PRT
1,No Deposit,52,rare
1,No Deposit,123,FRA
1,No Deposit,153,CHE
1,No Deposit,141,PRT
1,No Deposit,131,rare
1,No Deposit,151,IRL
1,No Deposit,127,rare
1,No Deposit,51,DEU
1,No Deposit,157,IRL
1,No Deposit,140,PRT
1,No Deposit,197,GBR
1,No Deposit,137,rare
1,No Deposit,169,DEU
1,No Deposit,67,rare
1,No Deposit,157,rare
1,No Deposit,43,rare
1,No Deposit,153,BEL
1,No Deposit,88,ESP
1,No Deposit,173,PRT
1,No Deposit,7,PRT
1,No Deposit,137,rare
1,No Deposit,10,GBR
1,No Deposit,173,PRT
1,No Deposit,127,ESP
1,No Deposit,325,rare
1,No Deposit,448,PRT
1,No Deposit,44,rare
1,No Deposit,129,rare
1,No Deposit,250,DEU
1,No Deposit,165,rare
1,Non Refund,150,PRT
1,Non Refund,204,PRT
1,No Deposit,134,FRA
1,No Deposit,42,NOR
1,No Deposit,242,rare
1,No Deposit,132,CHE
1,No Deposit,239,ROU
1,No Deposit,165,PRT
1,No Deposit,145,GBR
1,No Deposit,3,PRT
1,No Deposit,159,DEU
1,No Deposit,10,rare
1,No Deposit,48,ROU
1,No Deposit,131,FRA
1,No Deposit,171,PRT
1,No Deposit,150,ROU
1,No Deposit,191,rare
1,No Deposit,5,rare
1,No Deposit,12,PRT
1,No Deposit,217,rare
1,No Deposit,94,rare
1,No Deposit,12,rare
1,No Deposit,125,rare
1,No Deposit,12,rare
1,No Deposit,107,PRT
1,No Deposit,33,rare
1,No Deposit,91,FRA
1,No Deposit,137,CHE
1,No Deposit,91,rare
1,No Deposit,49,DEU
1,No Deposit,120,FRA
1,No Deposit,120,FRA
1,No Deposit,238,GBR
1,No Deposit,120,FRA
1,No Deposit,116,rare
1,No Deposit,321,IRL
1,No Deposit,342,rare
1,No Deposit,59,FRA
1,No Deposit,342,FRA
1,No Deposit,105,BEL
1,No Deposit,264,rare
1,No Deposit,34,PRT
1,No Deposit,34,rare
1,No Deposit,201,rare
1,No Deposit,115,BEL
1,No Deposit,116,IRL
1,No Deposit,33,GBR
1,No Deposit,19,GBR
1,No Deposit,155,PRT
1,No Deposit,99,IRL
1,No Deposit,66,rare
1,No Deposit,301,GBR
1,No Deposit,26,FRA
1,No Deposit,99,FRA
1,No Deposit,120,rare
1,No Deposit,33,FRA
1,No Deposit,99,FRA
1,Non Refund,210,PRT
1,No Deposit,51,rare
1,No Deposit,66,ESP
1,No Deposit,85,GBR
1,No Deposit,59,GBR
1,No Deposit,92,rare
1,No Deposit,162,rare
1,No Deposit,32,PRT
1,No Deposit,122,BEL
1,No Deposit,94,rare
1,No Deposit,34,rare
1,No Deposit,128,FRA
1,No Deposit,139,rare
1,No Deposit,167,rare
1,No Deposit,237,DEU
1,No Deposit,46,PRT
1,Non Refund,451,PRT
1,No Deposit,138,rare
1,No Deposit,117,rare
1,No Deposit,12,PRT
1,No Deposit,230,rare
1,No Deposit,51,USA
1,No Deposit,118,rare
1,No Deposit,51,USA
0,No Deposit,74,rare
1,No Deposit,126,FRA
1,No Deposit,12,PRT
1,No Deposit,121,IRL
1,No Deposit,84,rare
1,No Deposit,204,GBR
1,No Deposit,60,ARG
1,No Deposit,25,POL
1,No Deposit,97,GBR
1,No Deposit,19,USA
1,No Deposit,27,POL
1,No Deposit,106,BEL
1,No Deposit,285,rare
1,No Deposit,54,PRT
1,No Deposit,219,DEU
1,No Deposit,216,DEU
1,No Deposit,192,FRA
1,No Deposit,294,NOR
1,No Deposit,42,NOR
1,No Deposit,18,rare
1,No Deposit,19,rare
1,No Deposit,303,rare
1,No Deposit,19,PRT
1,No Deposit,15,IRL
1,No Deposit,55,rare
1,No Deposit,32,rare
1,No Deposit,32,rare
1,No Deposit,105,rare
1,No Deposit,161,ARG
1,No Deposit,51,rare
1,No Deposit,2,ESP
1,No Deposit,44,FRA
1,No Deposit,139,FRA
1,No Deposit,30,CHE
1,No Deposit,123,rare
1,No Deposit,126,ESP
1,No Deposit,77,GBR
1,No Deposit,139,FRA
1,No Deposit,249,GBR
1,Non Refund,212,PRT
1,Non Refund,153,PRT
1,No Deposit,163,DEU
1,No Deposit,41,ESP
1,No Deposit,18,rare
1,No Deposit,105,rare
1,No Deposit,162,rare
1,No Deposit,140,rare
1,Non Refund,212,PRT
1,No Deposit,51,USA
1,No Deposit,94,rare
1,No Deposit,40,rare
1,No Deposit,115,PRT
1,No Deposit,94,rare
1,No Deposit,127,PRT
1,No Deposit,249,GBR
1,No Deposit,270,rare
1,No Deposit,98,PRT
1,No Deposit,164,POL
1,No Deposit,13,PRT
1,No Deposit,34,PRT
1,No Deposit,295,BEL
1,No Deposit,6,PRT
1,No Deposit,3,PRT
1,No Deposit,51,rare
1,No Deposit,139,rare
1,No Deposit,135,FRA
1,No Deposit,38,rare
1,No Deposit,15,FRA
1,No Deposit,101,ESP
1,No Deposit,116,ESP
1,No Deposit,118,FRA
1,No Deposit,132,DEU
1,No Deposit,186,FRA
1,No Deposit,139,USA
1,No Deposit,38,rare
1,No Deposit,41,DEU
1,No Deposit,117,rare
1,No Deposit,97,FRA
1,No Deposit,119,FRA
1,No Deposit,228,ESP
1,No Deposit,52,PRT
1,No Deposit,195,PRT
1,No Deposit,17,rare
1,No Deposit,231,rare
1,No Deposit,127,ESP
1,No Deposit,207,ROU
1,No Deposit,93,PRT
1,No Deposit,93,PRT
1,No Deposit,96,FRA
1,No Deposit,94,PRT
1,Non Refund,137,PRT
1,No Deposit,160,FRA
1,No Deposit,115,GBR
1,No Deposit,9,PRT
1,No Deposit,115,GBR
1,No Deposit,59,ESP
1,No Deposit,126,DEU
1,No Deposit,227,rare
1,No Deposit,322,NOR
1,No Deposit,115,GBR
1,Non Refund,196,PRT
1,No Deposit,114,PRT
1,No Deposit,13,rare
1,No Deposit,114,PRT
1,No Deposit,126,DEU
1,No Deposit,16,rare
1,Non Refund,233,PRT
1,No Deposit,53,rare
1,No Deposit,162,rare
1,No Deposit,58,rare
1,No Deposit,174,FRA
1,No Deposit,123,IRL
1,No Deposit,58,rare
1,No Deposit,162,rare
1,No Deposit,177,GBR
1,No Deposit,53,DEU
1,No Deposit,263,PRT
1,No Deposit,263,PRT
1,No Deposit,261,GBR
1,No Deposit,158,rare
1,No Deposit,42,PRT
1,No Deposit,161,GBR
1,No Deposit,324,PRT
1,No Deposit,208,GBR
1,No Deposit,161,GBR
1,No Deposit,149,PRT
1,No Deposit,149,PRT
1,No Deposit,35,PRT
1,No Deposit,149,PRT
1,No Deposit,195,rare
1,Non Refund,129,PRT
1,Non Refund,129,PRT
1,Non Refund,155,PRT
1,No Deposit,161,rare
1,No Deposit,319,PRT
1,No Deposit,57,PRT
1,No Deposit,115,FRA
1,Non Refund,155,PRT
1,No Deposit,124,NOR
1,No Deposit,219,BEL
1,No Deposit,120,NOR
1,No Deposit,265,PRT
1,No Deposit,265,rare
1,No Deposit,265,rare
1,No Deposit,23,PRT
1,No Deposit,21,rare
1,No Deposit,174,rare
1,No Deposit,210,rare
1,No Deposit,396,PRT
1,No Deposit,200,rare
1,No Deposit,396,PRT
1,No Deposit,109,rare
1,No Deposit,196,GBR
1,No Deposit,172,rare
1,No Deposit,350,rare
1,No Deposit,97,rare
1,No Deposit,64,USA
1,Non Refund,213,PRT
1,No Deposit,260,DEU
1,No Deposit,199,POL
1,No Deposit,198,rare
1,Non Refund,272,PRT
1,No Deposit,168,rare
1,No Deposit,70,PRT
1,No Deposit,27,rare
1,No Deposit,145,rare
1,No Deposit,24,PRT
1,No Deposit,127,rare
1,No Deposit,29,PRT
1,No Deposit,177,FRA
1,No Deposit,281,GBR
1,No Deposit,129,rare
1,No Deposit,177,FRA
1,No Deposit,137,DEU
1,No Deposit,105,CHE
1,No Deposit,98,IRL
1,No Deposit,161,PRT
1,No Deposit,99,DEU
1,No Deposit,159,ESP
1,No Deposit,152,CHE
1,No Deposit,131,FRA
1,No Deposit,100,GBR
1,No Deposit,145,POL
1,No Deposit,203,GBR
1,No Deposit,175,GBR
1,No Deposit,154,rare
1,No Deposit,31,rare
1,No Deposit,25,PRT
1,No Deposit,42,ESP
1,No Deposit,146,ESP
1,No Deposit,146,ESP
1,No Deposit,246,rare
1,No Deposit,34,POL
1,No Deposit,30,rare
1,No Deposit,28,GBR
1,No Deposit,74,rare
1,No Deposit,83,rare
1,No Deposit,51,ESP
1,No Deposit,25,USA
1,No Deposit,145,FRA
1,No Deposit,167,rare
1,No Deposit,144,rare
1,No Deposit,172,IRL
1,No Deposit,57,POL
1,No Deposit,138,DEU
1,No Deposit,74,GBR
1,No Deposit,26,rare
1,No Deposit,51,GBR
1,No Deposit,45,GBR
1,No Deposit,224,rare
1,No Deposit,27,rare
1,No Deposit,349,DEU
1,No Deposit,138,DEU
1,No Deposit,74,PRT
1,No Deposit,35,rare
1,No Deposit,125,PRT
1,No Deposit,8,rare
1,No Deposit,84,IRL
1,No Deposit,39,FRA
1,No Deposit,5,rare
1,No Deposit,68,FRA
1,No Deposit,59,GBR
1,No Deposit,168,PRT
1,No Deposit,68,PRT
1,No Deposit,51,rare
1,No Deposit,141,FRA
1,No Deposit,137,GBR
1,No Deposit,137,FRA
1,No Deposit,131,rare
1,Non Refund,141,PRT
1,Non Refund,214,PRT
1,Non Refund,142,PRT
1,No Deposit,26,PRT
1,No Deposit,9,PRT
1,No Deposit,0,PRT
1,No Deposit,14,USA
1,Non Refund,201,PRT
1,No Deposit,26,PRT
1,No Deposit,52,GBR
1,No Deposit,170,rare
1,No Deposit,49,PRT
1,No Deposit,63,FRA
1,No Deposit,99,FRA
1,Non Refund,368,PRT
1,No Deposit,272,USA
1,No Deposit,256,rare
1,No Deposit,178,GBR
1,No Deposit,32,IRL
1,No Deposit,104,GBR
1,No Deposit,21,FRA
1,No Deposit,84,rare
1,No Deposit,250,DEU
1,Non Refund,368,PRT
1,No Deposit,142,NOR
1,No Deposit,309,rare
1,No Deposit,272,USA
1,Non Refund,215,PRT
1,No Deposit,62,ESP
1,Non Refund,286,PRT
1,No Deposit,91,GBR
1,No Deposit,103,GBR
1,No Deposit,15,PRT
1,No Deposit,111,FRA
1,No Deposit,107,FRA
1,No Deposit,120,FRA
1,No Deposit,106,FRA
1,No Deposit,107,FRA
1,No Deposit,106,FRA
1,No Deposit,120,FRA
1,No Deposit,121,FRA
1,No Deposit,107,FRA
1,No Deposit,121,FRA
1,No Deposit,107,FRA
1,No Deposit,120,FRA
1,No Deposit,107,FRA
1,No Deposit,36,USA
1,No Deposit,20,PRT
1,No Deposit,200,DEU
1,No Deposit,0,USA
1,No Deposit,97,NOR
1,No Deposit,0,USA
1,No Deposit,108,NOR
1,No Deposit,135,rare
1,No Deposit,98,NOR
1,No Deposit,185,USA
1,No Deposit,55,PRT
1,No Deposit,125,USA
1,No Deposit,144,IRL
1,No Deposit,133,IRL
1,No Deposit,71,IRL
1,No Deposit,125,USA
1,No Deposit,134,DEU
1,No Deposit,170,DEU
1,No Deposit,129,GBR
1,No Deposit,163,rare
1,No Deposit,134,DEU
1,No Deposit,89,GBR
1,No Deposit,145,rare
1,No Deposit,144,NOR
1,No Deposit,102,GBR
1,No Deposit,142,NOR
1,No Deposit,102,GBR
1,No Deposit,159,GBR
1,No Deposit,96,USA
1,No Deposit,123,BEL
1,No Deposit,158,rare
1,No Deposit,128,BEL
1,No Deposit,162,rare
1,No Deposit,162,rare
1,No Deposit,158,FRA
1,Non Refund,135,PRT
1,Non Refund,135,PRT
1,Non Refund,161,PRT
1,No Deposit,354,rare
1,No Deposit,101,rare
1,Non Refund,161,PRT
1,No Deposit,101,rare
1,No Deposit,156,GBR
1,No Deposit,120,GBR
1,No Deposit,18,PRT
1,No Deposit,15,ESP
1,No Deposit,164,GBR
1,No Deposit,109,GBR
1,No Deposit,102,GBR
1,No Deposit,10,GBR
1,No Deposit,147,PRT
1,No Deposit,216,rare
1,No Deposit,69,rare
1,No Deposit,147,GBR
1,No Deposit,157,FRA
1,No Deposit,109,GBR
1,No Deposit,171,rare
1,No Deposit,235,rare
1,No Deposit,251,rare
1,No Deposit,235,rare
1,No Deposit,102,GBR
1,No Deposit,170,BEL
1,No Deposit,102,IRL
1,No Deposit,110,IRL
1,No Deposit,138,BEL
1,No Deposit,310,rare
1,No Deposit,307,BEL
1,No Deposit,144,rare
1,No Deposit,121,GBR
1,No Deposit,232,DEU
1,No Deposit,12,IRL
1,No Deposit,158,rare
1,No Deposit,275,PRT
1,No Deposit,178,PRT
1,No Deposit,221,BEL
